symbol,date,ADJ_RSI_14,ADJ_MACD,ADJ_EMA_50,ADJ_SMA_50,ADJ_ATR_14,ADJ_OBV,ADJ_VWAP,ADJ_CCI_14
AAPL,2024-04-30,52.285972596711197014,,,,3.621971246355683682,66924286.000000000000000000,170.344933861824955557,41.297253032676074724
AAPL,2024-04-29,58.035570485240349115,,,,3.516738265306119882,132859062.000000000000000000,170.345980496584843422,108.228446166440036791
AAPL,2024-04-26,51.470079557246663171,,,,3.269564285714283702,64689643.000000000000000000,170.099586688090170128,13.732929941390823458
AAPL,2024-04-25,,,,,,109527997.000000000000000000,170.142897912671003269,5.322265672237295853
AAPL,2024-04-24,,,,,,58969668.000000000000000000,170.159348948276914371,
AAPL,2024-04-23,,,,,,10717833.000000000000000000,170.234764555355496896,
AAPL,2024-04-22,,,,,,-38819928.000000000000000000,170.477904167194196816,
AAPL,2024-04-19,,,,,,-86936371.000000000000000000,170.831387525764313295,
AAPL,2024-04-18,,,,,,-18786994.000000000000000000,171.537050657735107961,
AAPL,2024-04-17,,,,,,24335909.000000000000000000,171.909954192558672048,
AAPL,2024-04-16,,,,,,75237119.000000000000000000,172.334178587989299558,
AAPL,2024-04-15,,,,,,148948354.000000000000000000,172.884859712693128131,
AAPL,2024-04-12,,,,,,222480127.000000000000000000,172.929371777370306518,
AAPL,2024-04-11,,,,,,120809241.000000000000000000,171.257864863206492601,
AAPL,2024-04-10,,,,,,29738966.000000000000000000,168.591045522681326929,
AAPL,2024-04-09,,,,,,79448302.000000000000000000,169.098501734876577984,
AAPL,2024-04-08,,,,,,37216858.000000000000000000,168.449999999999988631,
V,2025-04-03,46.367505954354115261,0.503667073974156665,339.692193113488428935,344.872999999999535703,7.867333371605357506,233546885.000000000000000000,293.931373407407647846,-53.452725585614366821
V,2025-04-02,53.214219234057367203,0.972321725955850980,339.704527526283868610,344.556399999999541706,7.293282092498079017,242339758.000000000000000000,293.707317150560186292,66.898610534162813224
V,2025-04-01,53.235254770101349209,0.849734438471273279,339.434100078377070986,344.102399999999533975,7.458149945767162947,248022279.000000000000000000,293.539162234464640733,83.433482929721904497
V,2025-03-31,57.578489477863300294,0.678872345158652024,339.151818448923052074,343.567799999999579086,7.424930710826177283,255495608.000000000000000000,293.316287074130400470,84.587830420134864085
V,2025-03-28,50.657035194194257599,0.032442948310063002,338.690260018266826592,342.903599999999585179,6.659925380889728963,245544846.000000000000000000,292.993365835184988555,95.502915864366642040
V,2025-03-27,58.873384780505098490,-0.018271561097549238,338.520474712889949842,342.372199999999565989,6.402227333265861908,251232462.000000000000000000,292.831807235996961936,142.675809856473733817
V,2025-03-26,53.156879730221874070,-0.796481403125483212,338.057636946069123951,341.556799999999554984,6.316244820440160446,243977655.000000000000000000,292.595111114540884500,109.882863037546002261
V,2025-03-25,53.693727103100698628,-1.199847690177477944,337.807744576520917690,340.811599999999543797,6.465186729704788249,250165229.000000000000000000,292.411854913545084855,92.010567203812783532
V,2025-03-24,52.941492328835629166,-1.742037421066697789,337.529693334746241362,340.073399999999537613,6.588662631989774532,246234068.000000000000000000,292.293753202485163456,54.876306258874052446
V,2025-03-21,43.634120162467752380,-2.332366315095271148,337.270905307593011457,339.447999999999524334,6.360098219065910108,240558957.000000000000000000,292.124770686521230800,-24.161205051052608184
V,2025-03-20,47.734506216089982900,-2.215988047981284126,337.336656544637605748,338.968199999999512784,6.543182697455594443,257838630.000000000000000000,291.686090240072473989,-9.242631361618126817
V,2025-03-19,48.139253264123887277,-2.426196324530621951,337.248356811765688690,338.438999999999509782,6.694196751106026078,263271305.000000000000000000,291.534134211833418249,-28.333682761761721736
V,2025-03-18,41.825824884951948945,-2.696881123696755367,337.141350967347932510,337.939799999999536340,6.706727270421874998,257656101.000000000000000000,291.374834888054408566,-63.456850177733187479
V,2025-03-17,41.540757522797733259,-2.483873269196919864,337.238140802749910563,337.532399999999540796,6.953398598915865314,249877470.000000000000000000,291.175808487274139225,-78.116490688581421864
V,2025-03-14,38.015200068495133223,-2.153468723719697664,337.347860835515234612,337.162199999999586453,6.999813875755545034,243727818.000000000000000000,291.017965358656397257,-113.214403074554240902
V,2025-03-13,33.622175723888680920,-1.420429195147335122,337.574304134924034315,336.832399999999609008,7.047114943121359332,235916848.000000000000000000,290.828587301860522984,-135.075241993523349038
V,2025-03-12,36.820781006339963426,-0.133234317658377677,337.942643079206675338,336.634599999999636566,6.935354554130695348,243832171.000000000000000000,290.650242329088428050,-157.526920165536864715
V,2025-03-11,35.896783665318906742,1.074832370593526321,338.150914225296730820,336.395999999999617103,6.926535673679209637,237536777.000000000000000000,290.490995643848009422,-201.353166620921086860
V,2025-03-10,43.840776841143544118,2.672403563662783199,338.396257663063920518,336.166199999999662396,6.543576879346838737,247312849.000000000000000000,290.245432856961087964,-150.571842698293465901
V,2025-03-07,47.886499224328005653,3.721632198254212653,338.270390628903271590,335.680999999999698957,6.456159716219672440,255502940.000000000000000000,289.991103878708599950,-145.664724151129092888
V,2025-03-06,46.501657154974289199,4.615714823521784638,337.982651470899327251,335.128799999999671400,6.395095079005800542,249144039.000000000000000000,289.777034190049846529,-165.068685057130579708
V,2025-03-05,56.795017013837224340,5.807860795066630999,337.730514796242175635,334.543199999999728789,5.941471623544710035,257755158.000000000000000000,289.490599900139500278,-47.753483980115504437
V,2025-03-04,56.320828142307810538,6.377503678092011796,337.120331726701010666,333.685199999999724696,6.000700209971228105,249510916.000000000000000000,289.170347053253919967,9.628637993226613290
V,2025-03-03,71.946955068196302818,7.057629631653981050,336.503610572688785396,333.006599999999764350,5.583830995353628701,258466720.000000000000000000,288.821245453766664468,184.192305708858299340
V,2025-02-28,73.709301682021290958,6.846624872285417496,335.470288555247520890,332.087999999999738066,5.474902610380828705,267566327.000000000000000000,288.408308691847196314,181.093845475226459030
V,2025-02-27,68.011124142864403552,6.387100617639930533,334.358463598318849108,331.128599999999721604,5.104579734256275536,251708983.000000000000000000,287.668572278812860077,119.262860842809828910
V,2025-02-26,62.474219750634432557,6.417350014544922487,333.485747826821636863,330.298399999999674037,4.752624329199065301,244410869.000000000000000000,287.355230807541033755,-25.043710601698716545
V,2025-02-25,65.481209958949378347,6.882906880928430837,332.785982431998036191,329.561599999999657484,4.879749277598995683,250371472.000000000000000000,287.116450251712649333,-26.181007948616585423
V,2025-02-24,62.952135119736773561,7.228357181208082238,331.998063347589777550,328.767399999999668125,4.748445375875840035,244179523.000000000000000000,286.860740074096781882,-36.014211794242186215
V,2025-02-21,61.385309104325322949,7.791192187292892868,331.269004708715897323,327.936199999999644206,4.848710404789366102,239123596.000000000000000000,286.657636219950916256,-12.209837819926855573
V,2025-02-20,65.156099707183784631,8.531666072335042372,330.564474288663461721,327.185799999999687770,4.772457359003935196,246047723.000000000000000000,286.383248050218412573,41.853367091814156709
V,2025-02-19,75.582288744466126218,9.153119415463947917,329.751187524935460260,326.357599999999706597,4.595723309696546188,251744746.000000000000000000,286.148477859191530115,119.832870119599334657
V,2025-02-18,79.311661534591664235,9.330565400105399476,328.711235995340985028,325.450999999999680767,4.720778948903975092,255897015.000000000000000000,285.963593852951305507,124.014077923898270228
V,2025-02-14,77.285746966267524272,9.268606414682608374,327.567612974742644383,324.576599999999700685,4.750069637281201018,250074981.000000000000000000,285.697038983903439657,112.639272190988265265
V,2025-02-13,81.929166278807585400,9.352017216347576323,326.496495136977046059,323.833399999999699048,4.930074993995142485,255795266.000000000000000000,285.444026230333179228,123.187964675867874575
V,2025-02-12,79.302529392214509585,9.137141298234894293,325.307372489506747115,323.022399999999720421,4.897773070456310052,251515685.000000000000000000,285.248432390791663238,83.185991637232788776
V,2025-02-11,78.769579793043931204,9.151504889324030501,324.238693815609053672,322.286599999999737065,4.940678691260643518,244755619.000000000000000000,284.955544690864940094,81.770988736744754988
V,2025-02-10,78.716708218657444718,9.115125256287626598,323.157824175429823299,321.508599999999773900,4.869192436742230790,239600836.000000000000000000,284.733066250294598376,91.257544733495251421
V,2025-02-07,76.972766189484005395,8.944253430029675656,322.036102713202467385,320.759599999999750253,4.920668778030095503,233533834.000000000000000000,284.469600472480578901,90.514905149051799071
V,2025-02-06,76.605900271523410083,8.862824249169136692,320.975535477006644669,319.997599999999749798,5.026989453263179364,229272222.000000000000000000,284.290650201309347267,100.937758198017135669
V,2025-02-05,80.952752164633423604,8.684959014701064461,319.893720598517120379,319.245999999999753527,5.102150180437272198,233566763.000000000000000000,284.110831469258812376,112.625598123665966455
V,2025-02-04,78.469742669498629084,8.132047984311611799,318.687750010701506653,318.404999999999745341,5.161792502009366679,228627673.000000000000000000,283.896319239302499682,102.211519091756485977
V,2025-02-03,79.981806708968377961,7.744848116660875803,317.607658174403638895,317.738999999999748525,5.291930386779319484,234160246.000000000000000000,283.670189511505441260,109.539727678406848099
V,2025-01-31,77.574219107198203460,7.069769767526111082,316.456134018256875606,317.065799999999740066,5.179001954993113443,226155698.000000000000000000,283.336455253938879650,133.744682381313026553
V,2025-01-30,80.364984718506434547,6.514600387102802870,315.421690508797951225,316.422599999999761167,4.843548259223349639,234783769.000000000000000000,282.996090896621126376,138.502712191386450513
V,2025-01-29,75.710799938132495868,5.583971826822846651,314.294004407116233324,315.726599999999791635,4.557667356086684940,226702507.000000000000000000,282.666829877822294748,116.044575507192249120
V,2025-01-28,74.620044384378388713,5.044966328766349761,313.412943362508713108,315.198599999999771626,4.705949460401045670,221615221.000000000000000000,282.482529303723765679,134.047936327250255317
